Evento,Particle.Size,Particle.PT,Particle.Eta,Particle.Phi
96,1560,0.618507,-2.52155,0.678752
96,1560,1.92403,1.22225,-1.80492
96,1560,0.605731,-1.28482,2.21955
96,1560,2.10087,-2.70233,0.924557
96,1560,1.0309,0.710769,-1.75391
96,1560,1.71907,-0.0597906,-3.0248
96,1560,3.19337,1.56443,-1.76648
96,1560,1.00364,-4.11202,0.954099
96,1560,1.11887,-0.502198,2.2364
96,1560,2.04581,0.724001,-1.90816
96,1560,2.70498,-2.66922,0.868888
96,1560,1.92252,-0.117452,-2.99455
96,1560,5.5497,2.46224,1.72017
96,1560,1.7655,3.30085,2.15138
96,1560,0.591468,1.99315,-2.72487
96,1560,2.19257,1.8417,1.39464
96,1560,2.51814,0.737988,2.54305
96,1560,1.63806,2.16888,3.02995
96,1560,2.8577,1.35132,1.34731
96,1560,0.737497,-0.750241,0.831253
96,1560,1.50207,-1.58958,0.578337
96,1560,1.02663,0.684712,-0.462104
96,1560,1.09035,-0.592332,0.773066
96,1560,1.29324,-1.01657,-0.15363
96,1560,2.14672,-2.02991,-0.656525
96,1560,4.03972,-0.488732,-0.452072
96,1560,1.24842,3.27813,-1.46816
96,1560,1.40538,3.67581,3.0831
96,1560,1.0194,3.6838,-1.63069
96,1560,1.22233,3.67056,-3.02505
96,1560,3.49801,4.4462,2.30964
96,1560,0.345614,8.30807,1.5842
96,1560,1.6882,4.2368,2.40247
96,1560,1.23012,5.54389,2.49387
96,1560,0.770633,5.21901,1.61775
96,1560,0.297951,8.23786,1.89703
96,1560,5.5497,2.46224,1.72017
96,1560,1.7655,3.30085,2.15138
96,1560,3.99142,4.12659,1.41647
96,1560,4.82768,2.57853,1.79779
96,1560,0.0585291,5.19232,-1.36997
96,1560,1.4128,3.3453,1.62955
96,1560,1.16552,3.0597,2.19912
96,1560,1.75553,3.66279,0.95314
96,1560,2.50241,4.11194,1.71298
96,1560,2.14672,-2.02991,-0.656525
96,1560,1.50207,-1.58958,0.578337
96,1560,1.09035,-0.592332,0.773066
96,1560,4.03972,-0.488732,-0.452072
96,1560,1.29324,-1.01657,-0.15363
96,1560,1.02663,0.684712,-0.462104
96,1560,1.5154,0.944716,0.275272
96,1560,0.448197,-2.23724,0.00593869
96,1560,1.53561,-2.02476,-0.630322
96,1560,1.88717,-1.3528,0.346591
96,1560,0.527428,-1.60812,-0.144854
96,1560,2.1744,-0.700454,-0.269208
96,1560,1.51085,-0.413201,-0.265704
96,1560,1.33912,0.324889,-0.421502
96,1560,0.798652,-0.434193,0.526375
96,1560,1.60011,0.708377,-0.173966
96,1560,1.19102,2.43332,1.63404
96,1560,2.10288,3.5608,1.87893
96,1560,0.391955,4.31221,0.305462
96,1560,3.12725,4.04506,1.27293
96,1560,2.25596,4.67219,1.18565
96,1560,0.71215,4.77161,0.23516
96,1560,10.969,5.10175,1.10949
96,1560,2.5172,3.05846,1.57841
96,1560,0.496225,4.59483,2.62019
96,1560,2.16412,3.56987,1.32697
96,1560,1.63018,4.57648,0.925782
96,1560,4.30547,5.04101,1.25541
96,1560,9.33754,5.0239,1.05413
96,1560,1.67303,4.47452,1.0337
96,1560,2.41408,2.94167,-0.512925
96,1560,1.31087,2.6549,0.241127
96,1560,1.6172,1.79158,0.0179027
96,1560,0.731505,1.31692,-0.183734
96,1560,0.736346,3.87871,-2.48274
96,1560,2.46394,3.03616,-1.34155
96,1560,1.27534,2.32779,-1.06034
96,1560,1.53628,1.68772,-0.825623
96,1560,0.341313,4.44599,0.0347206
96,1560,0.793276,4.60327,1.54204
96,1560,1.32952,2.99505,-0.09743
96,1560,0.911672,3.58788,0.732804
96,1560,0.508148,2.65088,-0.210322
96,1560,0.562664,2.49225,0.516906
96,1560,1.25529,3.00859,-0.765468
96,1560,1.8593,2.36058,0.0966499
96,1560,0.841456,3.23681,-1.49217
96,1560,1.68974,2.94556,-1.58833
96,1560,0.254718,4.28024,0.0132122
96,1560,0.801888,2.21244,-1.07932
96,1560,0.747848,2.10554,-0.478768
96,1560,1.97799,2.27466,-1.17037
96,1560,1.86874,0.491829,-0.101879
96,1560,1.55126,0.548961,0.675208
96,1560,2.51814,0.737988,2.54305
96,1560,6.81233,1.91484,2.5693
96,1560,1.63806,2.16888,3.02995
96,1560,0.591468,1.99315,-2.72487
96,1560,2.8577,1.35132,1.34731
96,1560,2.19257,1.8417,1.39464
96,1560,1.28532,1.93026,2.45235
96,1560,0.622907,1.08874,0.082282
96,1560,0.778856,0.0918322,0.463681
96,1560,0.451882,1.22014,1.12399
96,1560,0.225829,1.3035,-2.63449
96,1560,0.582213,0.960607,1.15722
96,1560,0.582102,1.98685,1.17685
96,1560,0.983924,1.33762,2.53964
96,1560,0.999579,1.09647,2.60301
96,1560,2.10521,1.74308,2.80753
96,1560,1.85761,2.2644,2.76534
96,1560,2.14827,1.78377,2.54887
96,1560,0.858015,2.47425,2.0305
96,1560,0.617367,1.26987,2.24778
96,1560,0.22537,2.52859,1.02678
96,1560,0.392622,1.81109,2.17154
96,1560,0.661024,1.20641,0.848711
96,1560,0.403572,2.28545,2.12902
96,1560,0.250589,2.2033,2.40975
96,1560,0.964064,1.78378,1.77657
96,1560,1.36443,1.70841,1.78442
96,1560,1.14459,1.98567,1.71404
96,1560,0.66382,-0.474828,-2.87036
96,1560,0.478011,5.79197,1.62575
96,1560,0.445804,8.15847,0.932131
96,1560,1.6005,7.75784,-1.59061
96,1560,0.519173,6.41446,-2.24491
96,1560,1.3134,4.5129,-0.984701
96,1560,0.120712,2.49611,2.07785
96,1560,0.551577,-0.32668,-3.05873
96,1560,0.118563,3.27717,-0.0573836
96,1560,0.336548,3.91036,2.24611
96,1560,0.133868,6.14076,-1.6987
96,1560,0.298609,7.70009,-1.75494
96,1560,0.66921,5.89563,1.13612
96,1560,0.341975,7.03681,-1.29561
96,1560,0.532732,5.99929,1.4707
96,1560,1.12673,7.24796,-1.81958
96,1560,0.0597716,7.2945,-0.524916
96,1560,0.629558,7.72923,-1.15875
96,1560,0.291328,7.4708,2.47667
96,1560,0.358414,4.07641,-1.39858
96,1560,0.470374,6.00829,-0.729401
96,1560,0.960089,6.21061,-1.46074
96,1560,1.92437,-7.2048,2.48403
96,1560,3.15035,-4.35254,-2.80527
96,1560,0.24757,-2.60811,-1.00883
96,1560,2.04736,-1.92208,-1.67353
96,1560,5.45085,-1.67396,-1.41593
96,1560,1.41848,-1.11269,-1.75084
96,1560,1.32868,-0.664893,-1.59472
96,1560,0.577652,-6.53588,2.17546
96,1560,0.764662,-7.56093,-2.9594
96,1560,1.05282,-5.99769,2.02571
96,1560,0.473089,-4.89305,-2.37834
96,1560,0.0666251,-5.61746,0.828246
96,1560,0.84445,-5.38714,-2.68808
96,1560,0.508812,-5.17557,-2.73802
96,1560,0.379677,-5.45198,2.05999
96,1560,1.47726,-3.75308,-2.81272
96,1560,0.286566,-3.41514,-1.03001
96,1560,0.529063,-3.72208,-0.579865
96,1560,1.42199,-2.31215,-1.98837
96,1560,0.994369,-2.12524,-1.47581
96,1560,2.488,-1.67136,-1.57216
96,1560,0.862634,-1.82162,-1.32175
96,1560,2.78133,-1.44107,-1.37161
96,1560,1.13604,-1.34215,-1.76123
96,1560,0.521447,-0.394987,-1.62633
96,1560,1.64863,1.51334,-1.13645
96,1560,3.19337,1.56443,-1.76648
96,1560,1.92403,1.22225,-1.80492
96,1560,1.12982,0.974427,-2.54166
96,1560,2.04581,0.724001,-1.90816
96,1560,1.49613,0.237365,-1.5465
96,1560,1.92252,-0.117452,-2.99455
96,1560,1.474,0.158197,2.71701
96,1560,1.11887,-0.502198,2.2364
96,1560,0.605731,-1.28482,2.21955
96,1560,2.70498,-2.66922,0.868888
96,1560,1.00364,-4.11202,0.954099
96,1560,0.857505,-5.51053,0.20622
96,1560,1.49153,-2.9081,-0.137887
96,1560,1.86233,1.70101,-1.8737
96,1560,2.05958,0.980308,-1.46727
96,1560,0.174835,2.40918,-0.815782
96,1560,1.8486,1.35834,-1.75281
96,1560,1.61283,1.42853,-1.8102
96,1560,0.722169,0.281535,-1.43717
96,1560,2.94784,0.594065,-2.36304
96,1560,0.161363,-0.403915,-2.15712
96,1560,0.692289,0.821641,2.92002
96,1560,1.06644,-1.11007,2.86097
96,1560,1.04117,-0.39378,2.39299
96,1560,0.544302,0.075459,-2.85509
96,1560,1.50609,-2.3946,1.55605
96,1560,0.942024,-2.38176,0.171672
96,1560,0.905046,-3.49518,1.02168
96,1560,0.182162,-3.81592,-1.39986
96,1560,0.878621,-4.67265,0.472386
96,1560,0.50083,-3.84786,1.19331
96,1560,1.02829,-4.26508,-0.127697
96,1560,0.719232,-4.71735,0.297834
96,1560,0.285168,-2.62857,0.108973
96,1560,1.17719,2.48798,-1.75429
96,1560,2.04501,-1.81198,2.74491
96,1560,3.98685,-1.56787,3.08948
96,1560,0.465794,0.281617,1.00051
96,1560,0.788588,-0.327063,-1.85311
96,1560,0.517707,2.83488,-2.84643
96,1560,0.594539,1.69676,1.63742
96,1560,0.322786,2.87704,0.865279
96,1560,1.70866,5.95974,-1.57333
96,1560,0.712763,4.78216,0.927005
96,1560,0.30511,1.44865,-1.13673
96,1560,0.661662,2.14677,-1.88516
96,1560,0.210904,2.86066,1.56071
96,1560,0.686931,0.919214,-1.69925
96,1560,1.1171,-1.30656,2.4877
96,1560,0.246729,-2.46873,2.85575
96,1560,1.92698,-1.20327,2.87815
96,1560,0.316422,-2.64319,3.09039
96,1560,0.0602311,-0.939115,2.62834
96,1560,0.999812,-1.39746,2.86906
96,1560,1.39959,-1.7242,-3.06617
96,1560,0.19073,0.771498,-1.81594
96,1560,0.64525,1.59374,-2.28948
96,1560,0.562509,1.25022,0.742096
96,1560,0.360949,0.989987,-2.95925
96,1560,0.570545,2.0361,0.695065
96,1560,0.578783,3.16906,3.06334
96,1560,0.111025,3.77473,-1.58937
96,1560,0.913106,4.77639,-1.92913
96,1560,0.768923,5.47205,0.636824
96,1560,0.458255,3.91665,-1.49562
96,1560,0.208073,7.43209,-1.08103
96,1560,0.055449,7.14107,0.700804
96,1560,3.31644,-2.62677,0.93927
96,1560,2.01303,-0.499087,2.20506
96,1560,0.830153,-1.49798,2.36039
96,1560,0.654289,-0.452831,-1.82744
96,1560,0.513271,0.659157,1.43327
96,1560,3.61851,1.28354,2.81049
96,1560,0.210444,1.29257,0.871534
96,1560,0.755766,-0.297094,1.21419
96,1560,0.743896,-0.886388,-3.04816
96,1560,0.421385,-0.296994,-0.652754
96,1560,3.62824,-1.67776,-1.0762
96,1560,2.19099,-1.62702,-1.44733
96,1560,1.47092,-2.57049,-0.96191
96,1560,0.895477,-4.16107,-2.48606
96,1560,1.04655,-4.37619,0.499563
96,1560,1.17618,-4.16494,1.41224
96,1560,4.85471,-4.83009,0.961183
96,1560,0.307962,-7.48545,2.60536
96,1560,1.12896,-2.65322,0.958738
96,1560,1.99658,-2.62409,1.19766
96,1560,0.424039,-2.09633,2.47712
96,1560,0.903114,-0.965055,1.51525
96,1560,0.620758,-0.560964,1.3819
96,1560,1.45392,0.268942,-3.13746
96,1560,0.633386,-0.0622308,0.496659
96,1560,1.32756,0.691035,3.10872
96,1560,0.707886,1.22822,2.41962
96,1560,0.690903,-0.322884,-2.8706
96,1560,0.884298,1.42384,1.61962
96,1560,0.381456,0.819633,2.01507
96,1560,0.732835,0.686122,-3.07432
96,1560,0.193786,1.16769,2.25243
96,1560,0.237718,0.671358,-1.19219
96,1560,0.325751,-0.93395,1.73041
96,1560,0.297155,-2.08173,-1.32645
96,1560,0.22364,-0.813466,-3.07467
96,1560,1.14777,-1.6969,-1.04212
96,1560,0.893417,-1.68806,-1.12586
96,1560,1.72472,-1.2699,-1.23843
96,1560,1.9724,-2.38841,-1.16559
96,1560,0.161914,-1.25949,-0.970031
96,1560,0.304736,-3.17053,2.33941
96,1560,0.967283,-3.178,-1.58532
96,1560,0.350304,-4.21925,-0.131598
96,1560,0.474234,-3.42423,-0.0831112
96,1560,0.254573,-6.2345,0.609976
96,1560,1.9082,-4.79561,1.12553
96,1560,0.121226,-5.05689,1.86748
96,1560,1.05358,-4.83836,1.30375
96,1560,1.55776,-5.18014,0.793013
96,1560,0.152774,-5.74819,0.512003
96,1560,0.367699,-6.73019,1.03763
96,1560,0.487712,-5.58376,1.27258
96,1560,0.101228,-5.92041,1.95327
96,1560,2.95026,-3.98182,-0.178344
96,1560,1.41074,-3.33962,-1.81373
96,1560,2.18066,-2.51637,-3.08157
96,1560,1.64378,-2.85959,2.50348
96,1560,1.85205,-4.48579,-2.66505
96,1560,0.704494,5.77019,-0.25582
96,1560,1.41038,-4.06075,-0.268902
96,1560,0.478558,-3.74127,-1.55794
96,1560,0.869965,-4.05029,0.191533
96,1560,1.26206,-3.03476,-2.49181
96,1560,0.294864,-4.61825,1.7376
96,1560,0.778979,-4.07706,-2.47322
96,1560,1.08182,-3.06308,-3.00545
96,1560,0.606261,-3.55603,3.07293
96,1560,0.228232,-4.52076,-2.07574
96,1560,0.282696,-3.95391,2.7106
96,1560,0.454957,-2.27896,1.30076
96,1560,0.649311,-3.80477,-3.11963
96,1560,0.150127,-3.19485,-0.502788
96,1560,0.795479,-3.54849,-2.44276
96,1560,0.126555,-3.41096,1.3487
96,1560,0.0408036,-5.30582,1.74597
96,1560,0.0842215,-3.59307,-1.04842
96,1560,0.238683,-1.20426,-2.95091
96,1560,0.552024,-0.396862,0.448588
96,1560,0.273342,-0.520789,1.84527
96,1560,0.769335,3.1226,-2.0777
96,1560,0.572265,1.82217,0.554017
96,1560,0.626285,3.86065,2.9465
96,1560,0.928216,5.22733,-0.42186
96,1560,2.87033,2.70192,-1.20787
96,1560,1.92908,0.692396,-1.72964
96,1560,0.556016,2.00628,-1.72249
96,1560,1.08395,-8.08122,2.50473
96,1560,0.460183,3.33434,-1.668
96,1560,2.10823,2.45257,-1.17649
96,1560,1.05137,1.52607,-1.53027
96,1560,0.542178,1.97316,-1.35156
96,1560,0.781034,0.442854,-1.63181
96,1560,0.560949,1.06174,-1.73215
96,1560,0.225946,-0.0227168,2.75074
96,1560,0.480045,-3.09094,2.24347
96,1560,0.236472,-3.67132,-1.73806
96,1560,0.129929,-1.84511,0.852188
96,1560,0.298777,-2.41336,2.97865
96,1560,0.581918,-5.33084,-0.0938167
96,1560,0.162966,-7.20845,3.0773
96,1560,0.207029,-7.86891,-3.05437
96,1560,0.18839,-7.18532,2.6748
96,1560,0.530643,-8.39522,2.20689
96,1560,15.8222,4.1009,-1.75357
96,1560,0.462296,-9.13195,2.32358
96,1560,14.3886,4.12185,-1.72236
96,1560,0.988653,3.69054,-1.82823
96,1560,0.743469,2.44228,-2.72172
96,1560,0.476032,3.14444,-0.751621
96,1560,0.655374,1.02632,1.81042
96,1560,0.343307,2.28743,-0.829257
96,1560,0.52912,0.357144,-2.86047
96,1560,0.794779,-0.807271,0.757853
96,1560,0.689973,0.559776,-1.97138
96,1560,0.133722,-2.87297,-1.29825
96,1560,0.429888,-1.80489,-2.14193
96,1560,0.474553,-3.30443,1.01532
96,1560,0.234241,-4.91442,-2.09953
96,1560,0.158543,-7.86929,-0.863389
96,1560,0.507892,-5.60167,1.46898
96,1560,0.135529,-8.15057,0.176097
96,1560,0.503778,-6.50375,2.13255
96,1560,0.356128,-8.04861,-1.61518
96,1560,0.354761,-8.5023,2.36224
96,1560,0.813294,3.44938,-1.1581
96,1560,0.473531,3.45436,-2.52826
96,1560,1.14179,3.28136,-3.07301
96,1560,0.0984671,5.18779,-2.43562
96,1560,1.08009,4.2118,2.71397
96,1560,0.738448,4.08561,1.93763
96,1560,0.702117,5.84542,2.40821
96,1560,0.533966,4.90159,2.60661
96,1560,2.87242,2.57953,2.02709
96,1560,2.13283,2.49122,1.48668
96,1560,0.641579,3.55012,1.31807
96,1560,0.825837,3.06767,1.86995
96,1560,1.16552,3.0597,2.19912
96,1560,0.578476,-2.59476,-0.618468
96,1560,0.957196,-1.41884,-0.637486
96,1560,1.42587,-1.20391,0.292523
96,1560,0.469744,-1.70069,0.511376
96,1560,0.246517,-1.95502,0.0474727
96,1560,0.289319,-1.14941,-0.308448
96,1560,0.82485,0.185549,-0.736048
96,1560,0.610624,0.45694,0.00966009
96,1560,0.891583,-0.363666,0.484137
96,1560,0.0995309,-0.261593,-3.00312
96,1560,0.76348,0.805233,-0.509119
96,1560,0.914275,0.567622,0.104275
96,1560,0.189053,4.63719,-1.14281
96,1560,0.65919,3.80463,2.45243
96,1560,1.59219,4.44264,0.849289
96,1560,0.128931,5.1873,2.15943
96,1560,0.725481,2.94532,-1.0435
96,1560,0.592152,2.97851,-0.422528
96,1560,0.790909,3.04192,-1.41047
96,1560,0.0836356,4.06178,-2.37378
96,1560,1.40041,2.84497,-1.87731
96,1560,0.529111,2.7259,-0.733792
96,1560,0.471951,3.43616,-0.035733
96,1560,0.217895,2.85008,3.04863
96,1560,1.97799,2.27466,-1.17037
96,1560,0.622907,1.08874,0.082282
96,1560,0.24862,0.89066,2.09526
96,1560,0.332958,0.390104,-1.79157
96,1560,0.487781,1.07675,0.67977
96,1560,0.269139,0.0616212,2.1414
96,1560,0.894877,1.85776,3.08456
96,1560,1.04633,2.45459,2.49362
96,1560,0.469947,2.09498,2.36415
96,1560,0.441668,2.6711,1.67456
96,1560,0.7129,1.81561,1.41038
96,1560,0.747663,1.45241,2.14028
96,1560,0.339397,0.559166,-0.0439774
96,1560,0.22085,2.5239,3.10481
96,1560,0.0815188,6.51826,0.174099
96,1560,0.176231,3.6751,-2.15612
96,1560,0.281672,6.6462,-3.02473
96,1560,0.476088,5.89102,-0.671667
96,1560,0.511532,5.65802,-1.14049
96,1560,0.204417,5.38868,0.83425
96,1560,0.52467,6.43183,-1.83533
96,1560,0.509363,5.69945,-1.07431
96,1560,0.676416,-7.27687,2.80317
96,1560,0.38058,-7.16249,-1.87489
96,1560,0.816174,-5.27427,-2.88088
96,1560,0.162298,-5.04603,-1.38798
96,1560,1.41909,-2.27489,-1.92243
96,1560,0.0936952,-1.81197,2.78793
96,1560,2.01529,-1.75756,-1.61461
96,1560,0.482167,-1.18483,-1.39385
96,1560,0.421495,-1.04732,-3.12895
96,1560,1.12921,-1.09503,-1.38696
96,1560,0.92379,0.924223,-1.82161
96,1560,0.929165,1.66864,-1.6844
96,1560,0.695168,0.876655,-2.47204
96,1560,2.25806,0.495613,-2.32954
96,1560,0.167048,-1.37594,1.15633
96,1560,0.327199,0.68627,-2.0697
96,1560,0.511161,-0.930002,3.13515
96,1560,0.590811,-1.2034,2.62451
96,1560,1.04117,-0.39378,2.39299
96,1560,1.13728,-2.62126,1.43176
96,1560,0.40305,-0.890761,1.91341
96,1560,0.647029,-4.56287,-0.00021932
96,1560,0.422215,-4.32725,1.24441
96,1560,0.565691,-2.64752,1.52818
96,1560,0.188895,-4.40934,-0.555447
96,1560,0.598402,-4.83846,-0.15841
96,1560,0.320384,-2.73102,1.26433
96,1560,0.462189,2.1689,-1.1566
96,1560,0.441658,1.3526,-2.65601
96,1560,0.107243,3.54526,1.47366
96,1560,0.104484,-0.188787,1.65008
96,1560,1.27703,-1.01225,3.10279
96,1560,0.738987,-1.39233,2.48299
96,1560,0.468349,-1.81579,-2.28444
96,1560,1.11704,-1.50761,2.91716
96,1560,0.291432,1.53959,-3.11675
96,1560,0.496695,1.33095,-1.8429
96,1560,0.562509,1.25022,0.742096
96,1560,0.509715,2.13243,0.673924
96,1560,0.0618888,0.446243,0.870061
96,1560,0.578783,3.16906,3.06334
96,1560,0.055449,7.14107,0.700804
96,1560,1.12896,-2.65322,0.958738
96,1560,0.325751,-0.93395,1.73041
96,1560,0.297155,-2.08173,-1.32645
96,1560,0.551809,-1.14062,-1.60144
96,1560,0.475512,-1.90279,-0.565714
96,1560,0.224348,-4.44557,0.546146
96,1560,0.224952,-3.03887,-0.807185
96,1560,0.308894,-5.76908,1.42747
96,1560,0.229434,-4.90371,-0.771078
96,1560,1.10895,-5.35517,0.771398
96,1560,0.449711,-4.53828,0.846335
96,1560,0.152774,-5.74819,0.512003
96,1560,0.413802,-6.51732,0.693892
96,1560,0.141163,-5.28393,2.76417
96,1560,0.425256,-3.2314,-0.470236
96,1560,0.469886,-2.99973,-2.48766
96,1560,0.367994,-3.98449,-2.36322
96,1560,0.429644,-2.90865,-2.51087
96,1560,0.289524,-0.898717,1.07608
96,1560,0.171071,-2.94292,-2.26605
96,1560,0.423825,-1.80067,-0.632309
96,1560,0.348457,-0.738835,2.60714
96,1560,0.48758,0.175115,-1.34449
96,1560,0.550447,-0.743395,2.2453
96,1560,0.0379291,2.25371,3.01888
96,1560,0.755937,3.11948,-2.03117
96,1560,0.872808,2.77049,-1.11296
96,1560,1.23842,2.14478,-1.22124
96,1560,0.201928,2.50929,-1.07416
96,1560,0.87462,1.03132,-1.63214
96,1560,0.244873,1.71518,2.28683
96,1560,0.766388,1.26799,-1.19868
96,1560,0.952102,0.06183,-1.0452
96,1560,0.527166,0.539485,3.05801
96,1560,0.270053,-3.15912,1.29249
96,1560,0.39085,-2.38069,2.84077
96,1560,0.618782,-7.73785,2.32721
96,1560,0.111877,-9.02484,-0.208712
96,1560,0.758766,3.56743,-1.37634
96,1560,0.451047,3.3413,-2.65327
96,1560,0.410684,1.17881,-2.01388
96,1560,0.424633,1.65369,0.281254
96,1560,0.517623,-0.33896,1.37599
96,1560,0.478606,-0.961957,0.0804653
96,1560,0.48794,0.833079,-1.53022
96,1560,0.324472,-0.148773,-2.6686
96,1560,0.694837,-2.66446,0.958228
96,1560,0.22271,-2.59817,-2.30525
96,1560,0.123636,-5.47935,-2.62537
96,1560,0.141627,-2.78131,-1.64596
96,1560,0.244619,-7.16815,0.904226
96,1560,0.316452,-5.72861,-1.72375
96,1560,0.426769,-6.27169,0.185969
96,1560,0.291249,-6.72968,-2.95103
96,1560,0.702117,5.84542,2.40821
96,1560,0.0815188,6.51826,0.174099
96,1560,0.511532,5.65802,-1.14049
96,1560,0.52467,6.43183,-1.83533
96,1560,0.511161,-0.930002,3.13515
96,1560,0.107243,3.54526,1.47366
96,1560,0.291432,1.53959,-3.11675
96,1560,0.413802,-6.51732,0.693892
96,1560,0.270053,-3.15912,1.29249
96,1560,0.618782,-7.73785,2.32721
96,1560,0.48794,0.833079,-1.53022
96,1560,0.0586597,3.71363,-2.67712
96,1560,0.0712544,4.73646,-0.451294
96,1560,1.77943,4.11692,1.74679
96,1560,0.726497,4.09475,1.6301
96,1560,0.373578,-2.33052,0.0347829
96,1560,0.0755464,-1.56449,-0.137164
96,1560,0.416195,0.0813015,-0.616743
96,1560,0.709955,-0.397377,-0.271881
96,1560,0.435818,-0.799008,0.0795685
96,1560,1.16004,2.70414,1.5229
96,1560,1.36047,3.28346,1.62573
96,1560,1.5299,3.60786,1.32263
96,1560,0.634262,3.47175,1.33744
96,1560,4.29114,4.99243,1.121
96,1560,0.170536,4.90172,1.34802
96,1560,0.104004,4.40946,0.185874
96,1560,0.0713369,5.61714,0.633036
96,1560,1.48201,5.07229,0.862396
96,1560,1.64146,4.99907,1.1799
96,1560,0.772558,4.81356,1.14512
96,1560,0.93434,5.15042,0.815028
96,1560,0.63974,3.02617,-0.195273
96,1560,0.19394,2.95106,0.0260305
96,1560,0.501863,2.9588,-0.0204177
96,1560,1.00817,2.2346,0.0951662
96,1560,0.851137,2.49206,0.0984073
96,1560,0.420044,1.57603,-1.076
96,1560,0.464985,2.19068,0.0541017
96,1560,0.290187,1.13151,2.46628
96,1560,0.694843,1.41264,2.57026
96,1560,0.397996,1.08173,2.06123
96,1560,0.26941,0.667459,-2.73095
96,1560,0.501888,1.03363,2.57554
96,1560,0.0348826,3.37873,2.41136
96,1560,0.260008,0.938646,1.63262
96,1560,0.678861,1.79923,1.80105
96,1560,1.10238,1.5966,1.60048
96,1560,0.134296,3.09555,2.90884
96,1560,0.118469,7.60927,-2.32862
96,1560,0.20923,7.60591,-1.44259
96,1560,0.290773,5.9954,1.23854
96,1560,0.258565,5.93758,1.73241
96,1560,0.0442783,6.37144,2.5516
96,1560,0.247196,7.58311,2.46326
96,1560,0.31821,-6.45061,1.97088
96,1560,0.273818,-6.57748,2.4138
96,1560,0.662072,-5.8982,1.98894
96,1560,0.391951,-6.14342,2.08786
96,1560,0.349083,-4.92001,-2.53966
96,1560,0.140235,-4.69004,-1.96701
96,1560,0.058634,-3.88258,0.519005
96,1560,0.0208439,-6.61081,1.85592
96,1560,0.292201,-4.1531,-2.80234
96,1560,0.702167,-3.53245,-2.76734
96,1560,0.484888,-3.73927,-2.88473
96,1560,0.0965769,-3.97002,0.991766
96,1560,0.0780062,-3.14627,0.74736
96,1560,0.538626,-3.32398,-0.905438
96,1560,0.793955,-1.40434,-0.928163
96,1560,0.330838,-1.89645,-2.49074
96,1560,0.15923,2.44774,-0.623728
96,1560,0.035598,1.15702,-1.839
96,1560,0.304683,1.40653,-1.66992
96,1560,0.466272,1.17805,-1.73257
96,1560,0.849925,1.54501,-1.90299
96,1560,0.456844,0.142712,-2.76722
96,1560,0.0978143,-0.246013,3.00577
96,1560,0.376833,-2.31948,-0.0317097
96,1560,0.508996,-2.18833,0.378811
96,1560,0.0801094,-3.13089,-0.192953
96,1560,0.166075,-2.70305,0.482955
96,1560,0.14398,-2.32781,-0.326004
96,1560,0.0462605,2.33,0.166919
96,1560,0.126058,1.68092,-1.08348
96,1560,0.174729,0.290118,-1.4349
96,1560,0.684786,0.95245,-1.67672
96,1560,0.0156018,-1.44398,-3.12093
96,1560,0.898746,-1.33594,2.28236
96,1560,0.299767,-0.929811,-3.13776
96,1560,0.21791,-2.1311,2.75954
96,1560,0.0364389,-3.39254,-2.81553
96,1560,0.701823,4.74715,-2.00886
96,1560,0.220708,4.82418,-1.67309
96,1560,0.411456,4.78883,0.934543
96,1560,0.291509,5.80429,0.865476
96,1560,0.208044,5.17621,-0.477807
96,1560,0.350975,3.71103,-1.50989
96,1560,0.107433,4.39034,-1.44899
96,1560,1.63104,-2.58562,1.16998
96,1560,0.368936,-2.77067,1.3203
96,1560,0.545892,-0.586473,1.30693
96,1560,0.0866506,-0.317255,1.87327
96,1560,0.351773,-0.165406,-2.55673
96,1560,0.790283,0.22678,2.96662
96,1560,0.385721,0.65995,3.00997
96,1560,0.38829,0.78656,2.05314
96,1560,0.0161641,0.634665,0.0268675
96,1560,0.212906,0.887803,3.01504
96,1560,0.525518,0.589998,-2.99621
96,1560,0.485413,-1.22822,-1.11955
96,1560,1.24406,-1.28255,-1.28472
96,1560,1.0583,-2.43053,-1.08562
96,1560,0.295613,-2.17121,-1.27842
96,1560,0.625852,-2.39647,-1.24759
96,1560,0.244163,-2.85362,2.31671
96,1560,0.0608889,-3.90561,2.43054
96,1560,0.100575,-2.8547,-1.84631
96,1560,0.870501,-3.20522,-1.55551
96,1560,0.020251,-5.08928,2.61565
96,1560,0.483542,-5.56669,1.23177
96,1560,0.389974,-4.08763,0.366208
96,1560,1.12059,-3.95669,-0.476859
96,1560,0.603161,-3.51312,3.05071
96,1560,0.0137902,-4.28057,-1.87735
96,1560,0.0969561,-3.28443,2.42201
96,1560,0.191745,-4.14912,2.85501
96,1560,0.0898049,-1.0947,1.59317
96,1560,0.187717,-0.157671,1.96489
96,1560,0.152025,2.93244,-1.05321
96,1560,0.251295,2.4874,-2.3383
96,1560,0.154992,3.81764,-1.21076
96,1560,0.393811,0.962263,-1.87087
96,1560,0.179386,1.20915,-1.42372
96,1560,0.16297,-3.47391,-1.32752
96,1560,0.108662,-3.61534,-2.3798
96,1560,0.370722,-6.21982,2.94075
96,1560,0.195335,-5.76545,0.0554349
96,1560,3.41971,3.97189,-2.16479
96,1560,2.50672,3.91155,-1.93951
96,1560,8.4683,4.13545,-1.48055
96,1560,0.628823,4.39942,-1.76006
